transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative,total_amount,profit
cr5140,2024-10-08,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0,Credit Card,Young,Female,Vancouver,Lucas Johnson,471.19,49.68
tl4527,2024-10-03,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,471.1893142857141,1,421.51382708200924,0.1,Cash,Young,Male,Toronto,Thomas Brown,424.07,2.56
oq2045,2024-11-22,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0.05,Mobile Wallet,Adult,Male,Montreal,Sophie Roy,447.63,26.12
Vz5774,2024-03-13,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,23,421.51382708200924,0.15,Cash,Senior,Female,Guangzhou,Chen Tao,9211.75,8790.24
BZ1810,2024-04-08,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,1,421.51382708200924,0.1,Mobile Wallet,Senior,Male,Guangzhou,Chen Jie,424.07,2.56
oz7803,2024-06-24,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.05,Debit Card,Senior,Male,Shanghai,Wang Jie,895.26,473.75
NQ2938,2024-12-09,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,3,421.51382708200924,0.05,Mobile Wallet,Adult,Male,Shenzhen,Chen Tao,1342.89,921.38
vf9506,2024-06-11,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0.05,Credit Card,Young,Female,Shanghai,Chen Wei,447.63,26.12
Ou6596,2024-12-15,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.15,Debit Card,Adult,Male,Guangzhou,Li Jie,400.51,-21.00
wd1806,2024-01-12,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.05,Credit Card,Adult,Male,Chengdu,Zhang Wei,447.63,26.12
Fq6671,2024-08-04,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,1,421.51382708200924,0.05,Debit Card,Young,Female,Chengdu,Chen Bo,447.63,26.12
JF0583,2024-05-05,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.2,Online Payment,Adult,Female,Guangzhou,Wang Tao,376.95,-44.56
ox5775,2024-03-30,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.15,Credit Card,Young,Male,Guangzhou,Li Tao,400.51,-21.00
qW1466,2024-09-21,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,9,421.51382708200924,0.15,Credit Card,Senior,Male,Shenzhen,Li Tao,3604.60,3183.09
vg4016,2024-05-08,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.05,Mobile Wallet,Adult,Male,Guangzhou,Chen Wei,895.26,473.75
Hu6320,2024-04-20,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0,Debit Card,Senior,Male,Chengdu,Liu Ming,471.19,49.68
em9973,2024-07-04,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.05,Debit Card,Adult,Male,Shenzhen,Wang Ming,895.26,473.75
kc2731,2024-11-05,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,2,421.51382708200924,0.15,Online Payment,Adult,Female,Guangzhou,Liu Ming,801.02,379.51
XN0597,2024-08-04,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,471.1893142857141,2,421.51382708200924,0.05,Online Payment,Young,Female,Guangzhou,Chen Wei,895.26,473.75
Vm0534,2024-04-09,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0,Mobile Wallet,Senior,Female,Shanghai,Zhang Ming,471.19,49.68
Yo8247,2024-02-21,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0.05,Cash,Adult,Male,Beijing,Chen Ming,1790.52,1369.01
QS7102,2024-05-09,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0,Mobile Wallet,Senior,Male,Beijing,Zhang Jie,471.19,49.68
Lh1042,2024-11-28,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0,Mobile Wallet,Senior,Female,Beijing,Chen Ming,942.38,520.87
Az1012,2024-02-11,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0,Cash,Senior,Male,Santo Domingo,Jose Martinez,942.38,520.87
Ht6143,2024-06-17,Ecuador,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,471.1893142857141,2,421.51382708200924,0.05,Mobile Wallet,Adult,Female,Guayaquil,Jose Martinez,895.26,473.75
MU9781,2024-10-25,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.15,Cash,Adult,Female,Santo Domingo,Ana Perez,400.51,-21.00
zy0833,2024-01-17,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,3,421.51382708200924,0.2,Debit Card,Senior,Male,Cuenca,Carmen Perez,1130.85,709.34
Sh0895,2024-10-15,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.1,Online Payment,Senior,Female,Machala,Maria Perez,424.07,2.56
wt6347,2024-09-23,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,5,421.51382708200924,0.15,Online Payment,Senior,Female,Quito,Carmen Lopez,2002.55,1581.04
lO1004,2024-07-30,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0.1,Cash,Senior,Male,Machala,Luis Garcia,848.14,426.63
yJ3031,2024-01-18,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.15,Cash,Senior,Female,Quito,Maria Perez,801.02,379.51
NA4612,2024-10-25,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.2,Online Payment,Adult,Male,Machala,Jose Martinez,376.95,-44.56
YV7173,2024-11-30,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.1,Cash,Adult,Male,Machala,Luis Garcia,424.07,2.56
GO7574,2024-01-12,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,7,421.51382708200924,0.1,Credit Card,Adult,Female,Quito,Carmen Garcia,2968.49,2546.98
Qm9837,2024-01-21,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,21,421.51382708200924,0.1,Credit Card,Young,Female,Guayaquil,Jose Martinez,8905.48,8483.97
Wr5672,2024-05-15,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.15,Mobile Wallet,Adult,Male,Quito,Ana Lopez,1201.53,780.02
PL6850,2024-04-06,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0.2,Debit Card,Young,Female,Guayaquil,Jose Ramirez,753.90,332.39
Nm2198,2024-10-24,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,2,421.51382708200924,0.2,Credit Card,Senior,Female,Guayaquil,Luis Martinez,753.90,332.39
QJ1764,2024-08-23,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.1,Mobile Wallet,Adult,Male,Santo Domingo,Ana Garcia,1272.21,850.70
YW7224,2024-11-29,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0.1,Credit Card,Young,Female,Machala,Jose Ramirez,424.07,2.56
BH0939,2024-12-29,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0,Mobile Wallet,Adult,Male,Cuenca,Maria Martinez,1884.76,1463.25
Nc8438,2024-08-18,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,9,421.51382708200924,0.1,Mobile Wallet,Young,Male,Quito,Ana Lopez,3816.63,3395.12
zX7982,2024-07-30,Ecuador,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.1,Debit Card,Adult,Female,Santo Domingo,Ana Martinez,424.07,2.56
wc3939,2024-01-23,Ecuador,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,1,421.51382708200924,0.2,Credit Card,Senior,Female,Santo Domingo,Luis Garcia,376.95,-44.56
MS1331,2024-05-06,Ecuador,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.2,Mobile Wallet,Senior,Male,Quito,Luis Garcia,376.95,-44.56
GD4095,2024-02-19,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.05,Cash,Young,Male,Machala,Luis Martinez,1342.89,921.38
bL3002,2024-09-14,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.05,Debit Card,Senior,Male,Delhi,Rahul Gupta,895.26,473.75
LX7231,2024-07-24,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.05,Cash,Young,Male,Chennai,Neha Mehta,895.26,473.75
mB7944,2024-12-08,India,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0.05,Online Payment,Senior,Male,Bangalore,Rahul Mehta,895.26,473.75
qi4460,2024-05-04,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.1,Online Payment,Young,Male,Hyderabad,Amit Gupta,848.14,426.63
JO0941,2024-01-20,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,13,421.51382708200924,0.2,Online Payment,Adult,Male,Bangalore,Rahul Gupta,4900.37,4478.86
ij5152,2024-08-03,India,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0,Credit Card,Adult,Female,Bangalore,Priya Gupta,942.38,520.87
Wg4436,2024-05-28,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,8,421.51382708200924,0.1,Cash,Young,Female,Bangalore,Rahul Sharma,3392.56,2971.05
Kp9881,2024-06-28,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.05,Mobile Wallet,Senior,Female,Hyderabad,Priya Sharma,895.26,473.75
Lb0649,2024-12-01,India,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,1,421.51382708200924,0.05,Credit Card,Adult,Female,Chennai,Amit Patel,447.63,26.12
GE1440,2024-01-07,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,1,421.51382708200924,0.15,Debit Card,Young,Female,Hyderabad,Karan Gupta,400.51,-21.00
Wd8216,2024-02-06,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0,Online Payment,Adult,Female,Mumbai,Rahul Gupta,942.38,520.87
ae4064,2024-01-04,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0,Mobile Wallet,Senior,Female,Hyderabad,Priya Sharma,471.19,49.68
mY0146,2024-06-05,India,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,3,421.51382708200924,0.2,Credit Card,Young,Female,Bangalore,Priya Gupta,1130.85,709.34
Bs5092,2024-01-14,India,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.15,Credit Card,Young,Male,Delhi,Rahul Sharma,400.51,-21.00
Th4356,2024-07-26,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,5,421.51382708200924,0.15,Credit Card,Young,Male,Delhi,Priya Mehta,2002.55,1581.04
zh3400,2024-09-01,India,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.1,Cash,Adult,Female,Hyderabad,Rahul Reddy,424.07,2.56
Hj9284,2024-04-13,India,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.2,Cash,Senior,Male,Mumbai,Amit Gupta,376.95,-44.56
gM0513,2024-05-18,India,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,471.1893142857141,4,421.51382708200924,0.2,Online Payment,Young,Female,Chennai,Priya Reddy,1507.81,1086.30
fh1263,2024-06-29,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,1,421.51382708200924,0.1,Online Payment,Adult,Female,Mumbai,Amit Patel,424.07,2.56
BG8142,2024-01-10,India,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,8,421.51382708200924,0.1,Online Payment,Senior,Female,Delhi,Amit Reddy,3392.56,2971.05
Ut3267,2024-01-19,Nigeria,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,10,421.51382708200924,0.2,Online Payment,Young,Male,Lagos,Tunde Chukwu,3769.51,3348.00
Yd0925,2024-11-30,Nigeria,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.2,Debit Card,Young,Female,Abuja,Chioma Adebayo,753.90,332.39
iF9161,2024-03-11,Nigeria,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.2,Cash,Adult,Male,Lagos,Ngozi Chukwu,376.95,-44.56
NH4472,2024-10-28,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0,Mobile Wallet,Senior,Female,Lagos,Ngozi Balogun,1884.76,1463.25
Yd0526,2024-05-28,Nigeria,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.05,Mobile Wallet,Senior,Female,Abuja,Kelechi Adebayo,447.63,26.12
BR5580,2024-09-09,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,22,421.51382708200924,0.2,Cash,Adult,Female,Lagos,Ngozi Chukwu,8292.93,7871.42
iI6522,2024-10-23,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,19,421.51382708200924,0.15,Credit Card,Adult,Male,Port Harcourt,Kelechi Balogun,7609.71,7188.20
Vk8229,2024-10-03,Nigeria,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.1,Credit Card,Young,Male,Lagos,Kelechi Balogun,848.14,426.63
Rr7528,2024-04-27,Nigeria,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,1,421.51382708200924,0.2,Credit Card,Senior,Male,Benin City,Tunde Adebayo,376.95,-44.56
qN7744,2024-11-30,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.05,Credit Card,Senior,Female,Lagos,Kelechi Eze,1342.89,921.38
qN2434,2024-11-22,Nigeria,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,471.1893142857141,2,421.51382708200924,0,Online Payment,Senior,Female,Abuja,Tunde Chukwu,942.38,520.87
PU2379,2024-12-07,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.1,Credit Card,Senior,Male,Abuja,Ngozi Balogun,1272.21,850.70
cy7451,2024-10-16,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,19,421.51382708200924,0.05,Cash,Senior,Male,Benin City,Chioma Eze,8504.97,8083.46
DW6448,2024-07-04,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0.2,Debit Card,Adult,Female,Lagos,Kelechi Adebayo,1507.81,1086.30
eM0263,2024-09-29,Nigeria,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.1,Cash,Senior,Female,Abuja,Chioma Eze,848.14,426.63
XY7301,2024-05-23,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,9,421.51382708200924,0.2,Mobile Wallet,Senior,Female,Ibadan,Ngozi Chukwu,3392.56,2971.05
Ny6461,2024-06-01,Nigeria,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.2,Cash,Adult,Male,Benin City,Emeka Okafor,376.95,-44.56
ZU6132,2024-01-19,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0,Online Payment,Young,Male,Benin City,Emeka Adebayo,1884.76,1463.25
SU7651,2024-01-26,Nigeria,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0,Mobile Wallet,Young,Female,Port Harcourt,Ngozi Adebayo,942.38,520.87
PC0368,2024-06-12,Nigeria,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,471.1893142857141,3,421.51382708200924,0.2,Debit Card,Young,Female,Benin City,Emeka Adebayo,1130.85,709.34
WF9030,2024-04-05,Nigeria,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.1,Credit Card,Adult,Female,Lagos,Kelechi Adebayo,424.07,2.56
wQ5866,2024-07-24,Nigeria,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.1,Online Payment,Adult,Female,Abuja,Ngozi Balogun,424.07,2.56
hA1844,2024-06-04,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,3,421.51382708200924,0.1,Cash,Young,Male,Abuja,Kelechi Okafor,1272.21,850.70
CE1558,2024-03-02,Nigeria,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.1,Cash,Young,Male,Abuja,Chioma Chukwu,848.14,426.63
Dj6255,2024-03-12,Nigeria,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,3,421.51382708200924,0.05,Debit Card,Adult,Male,Ibadan,Tunde Balogun,1342.89,921.38
YW0191,2024-01-30,Nigeria,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,471.1893142857141,7,421.51382708200924,0.15,Credit Card,Adult,Female,Benin City,Ngozi Eze,2803.58,2382.07
Tj8732,2024-08-03,Nigeria,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.2,Online Payment,Senior,Female,Abuja,Tunde Balogun,376.95,-44.56
Hl6365,2024-12-15,Nigeria,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,11,421.51382708200924,0.05,Debit Card,Adult,Male,Lagos,Ngozi Eze,4923.93,4502.42
vR5367,2024-09-20,Nigeria,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.05,Online Payment,Senior,Female,Abuja,Emeka Adebayo,895.26,473.75
ub5192,2024-11-13,Nigeria,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,1,421.51382708200924,0,Online Payment,Young,Male,Lagos,Tunde Balogun,471.19,49.68
Jn5668,2024-12-03,Nigeria,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,471.1893142857141,1,421.51382708200924,0.15,Debit Card,Senior,Male,Ibadan,Tunde Adebayo,400.51,-21.00
Hp5493,2024-06-01,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,2,421.51382708200924,0.1,Credit Card,Senior,Male,Glasgow,Oliver Brown,848.14,426.63
rE6994,2024-02-06,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,471.1893142857141,1,421.51382708200924,0.05,Debit Card,Senior,Female,Glasgow,Oliver Wilson,447.63,26.12
ug0570,2024-03-08,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,471.1893142857141,2,421.51382708200924,0.15,Debit Card,Adult,Female,Birmingham,George Wilson,801.02,379.51
HU8017,2024-11-17,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,3,421.51382708200924,0.2,Mobile Wallet,Adult,Female,Manchester,Oliver Wilson,1130.85,709.34
ob5781,2024-06-17,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,471.1893142857141,4,421.51382708200924,0.1,Mobile Wallet,Young,Male,Manchester,Emily Taylor,1696.28,1274.77
Mt5048,2024-03-22,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,471.1893142857141,1,421.51382708200924,0.15,Debit Card,Senior,Male,Glasgow,Oliver Smith,400.51,-21.00
PN3237,2024-06-11,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,471.1893142857141,1,421.51382708200924,0.15,Online Payment,Senior,Female,Liverpool,Harry Taylor,400.51,-21.00
dH0098,2024-06-19,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.15,Debit Card,Senior,Female,London,Harry Taylor,801.02,379.51
oT2340,2024-08-18,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,19,421.51382708200924,0.1,Online Payment,Young,Male,Manchester,Oliver Taylor,8057.34,7635.83
Jl4996,2024-08-24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,471.1893142857141,2,421.51382708200924,0.1,Credit Card,Young,Male,Manchester,Jack Wilson,848.14,426.63
jF3048,2024-08-15,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,471.1893142857141,13,421.51382708200924,0.15,Mobile Wallet,Adult,Male,Birmingham,Oliver Taylor,5206.64,4785.13
PS9568,2024-01-27,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,153.61,1,106.59,0.2,Credit Card,Young,Female,Beijing,Li Bo,122.89,16.30
Qc7896,2024-09-05,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,56.35,4,185.48,0.2,Debit Card,Senior,Male,Shanghai,Chen Wei,180.32,-5.16
Bb3760,2024-12-20,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,134.58,1,100.91,0.1,Online Payment,Adult,Female,Shenzhen,Wang Tao,121.12,20.21
CD0500,2024-12-17,Ecuador,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.94,4,11,0,Credit Card,Senior,Male,Cuenca,Maria Martinez,15.76,4.76
OT7153,2024-12-10,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1061.38,2,1778.58,0.1,Mobile Wallet,Senior,Male,Machala,Maria Ramirez,1910.48,131.90
MZ2290,2024-03-01,Ecuador,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.05,13,9.75,0,Cash,Adult,Male,Guayaquil,Ana Garcia,13.65,3.90
Pt0208,2024-12-26,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,29.08,1,22.79,0.1,Debit Card,Young,Female,Guayaquil,Maria Ramirez,26.17,3.38
Pg3259,2024-10-11,Ecuador,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,918.88,2,1398.38,0.05,Debit Card,Adult,Female,Santo Domingo,Ana Lopez,1745.87,347.49
oG5570,2024-10-19,Ecuador,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,44.41,1,33.66,0,Cash,Senior,Female,Machala,Maria Ramirez,44.41,10.75
Vm7134,2024-06-25,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,166.15,1,123.73,0.1,Credit Card,Senior,Male,Santo Domingo,Jose Martinez,149.54,25.81
bN4226,2024-02-03,Ecuador,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,156.44,1,115.34,0.05,Mobile Wallet,Young,Male,Quito,Carmen Garcia,148.62,33.28
Pe6207,2024-09-26,Ecuador,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,161.55,1,135.52,0.15,Mobile Wallet,Adult,Male,Santo Domingo,Jose Ramirez,137.32,1.80
